Fraction of text replaced,comet,metricx,blaser_text,blaser_audio
0.9969788519637462,0.8850876092910767,0.9656868672370911,0.8884482383728027,0.3239084482192993
0.9939577039274925,0.8703721761703491,0.9629786872863769,0.878343939781189,0.32390856742858887
0.9909365558912386,0.8703721761703491,0.9629786872863769,0.878343939781189,0.32390856742858887
0.9879154078549849,0.8621006011962891,0.9444164371490479,0.8752713203430176,0.32568156719207764
0.9848942598187311,0.8621006011962891,0.9444164371490479,0.8752713203430176,0.32568156719207764
0.9818731117824774,0.8537098169326782,0.9532155275344849,0.8731935024261475,0.32390856742858887
0.9788519637462235,0.8537098169326782,0.9532155275344849,0.8731935024261475,0.32390856742858887
0.9758308157099698,0.8249775767326355,0.9307792377471924,0.8708759546279907,0.32390856742858887
0.972809667673716,0.8249775767326355,0.9307792377471924,0.8708759546279907,0.3239084482192993
0.9697885196374623,0.8172377347946167,0.9061498641967773,0.8717520236968994,0.3239085078239441
0.9667673716012085,0.8172377347946167,0.9061498641967773,0.8717520236968994,0.3239085078239441
0.9637462235649547,0.853384256362915,0.9145104503631591,0.8821815252304077,0.3245794177055359
0.9607250755287009,0.841965913772583,0.9276887369155884,0.8821796178817749,0.3729994297027588
0.9577039274924471,0.841965913772583,0.9276887369155884,0.8821796178817749,0.3729994297027588
0.9546827794561934,0.841965913772583,0.9276887369155884,0.8821796178817749,0.3729994297027588
0.9516616314199395,0.8251043558120728,0.8862135314941406,0.8750858306884766,0.36791735887527466
0.9486404833836858,0.8251043558120728,0.8862135314941406,0.8750858306884766,0.36791741847991943
0.945619335347432,0.8013390302658081,0.9130766296386719,0.865443229675293,0.3819230794906616
0.9425981873111783,0.8013390302658081,0.9130766296386719,0.865443229675293,0.3819230794906616
0.9395770392749244,0.8029406070709229,0.8634634017944336,0.8776408433914185,0.3985533118247986
0.9365558912386707,0.8029406070709229,0.8634634017944336,0.8776407241821289,0.3985532522201538
0.9335347432024169,0.7821663618087769,0.8840084743499755,0.8846174478530884,0.4008181691169739
0.9305135951661632,0.7821663618087769,0.8840084743499755,0.8846174478530884,0.4008181691169739
0.9274924471299094,0.7509909868240356,0.8402835941314697,0.8840408325195312,0.4037744998931885
0.9244712990936556,0.7509909868240356,0.8402835941314697,0.8840408325195312,0.4037744998931885
0.9214501510574018,0.7289197444915771,0.8420857048034668,0.8811110258102417,0.4053189158439636
0.918429003021148,0.7289197444915771,0.8420857048034668,0.8811110258102417,0.4053189158439636
0.9154078549848943,0.8434317708015442,0.8992322158813476,0.8472957611083984,0.4076237678527832
0.9123867069486404,0.8434317708015442,0.8992322158813476,0.8472957611083984,0.4076237678527832
0.9093655589123867,0.7494293451309204,0.8324511909484863,0.852057933807373,0.40502333641052246
0.9063444108761329,0.7494293451309204,0.8324511909484863,0.852057933807373,0.40502333641052246
0.9033232628398792,0.7615578174591064,0.8042538642883301,0.8176674842834473,0.42099106311798096
0.9003021148036254,0.7615578174591064,0.8042538642883301,0.8176674842834473,0.4209910035133362
0.8972809667673716,0.767828106880188,0.803769645690918,0.8826460838317871,0.4223293662071228
0.8942598187311178,0.767828106880188,0.803769645690918,0.8826460838317871,0.4223293662071228
0.8912386706948641,0.8006064891815186,0.8376936721801758,0.8350625038146973,0.42393678426742554
0.8882175226586103,0.8006064891815186,0.8376936721801758,0.8350625038146973,0.42393678426742554
0.8851963746223565,0.7808499336242676,0.8166666603088379,0.8455016613006592,0.42397356033325195
0.8821752265861027,0.7808499336242676,0.8166666603088379,0.8455016613006592,0.42397356033325195
0.879154078549849,0.7617167830467224,0.7956289863586425,0.847628116607666,0.4202919006347656
0.8761329305135952,0.7617166638374329,0.7956289863586425,0.847628116607666,0.4202919602394104
0.8731117824773413,0.7646660804748535,0.721312026977539,0.8379483222961426,0.42517077922821045
0.8700906344410876,0.7646660804748535,0.721312026977539,0.8379483222961426,0.42517077922821045
0.8670694864048338,0.7970856428146362,0.7870926475524902,0.8673546314239502,0.4284653067588806
0.8640483383685801,0.7970856428146362,0.7870926475524902,0.8673546314239502,0.4284653067588806
0.8610271903323263,0.7719992399215698,0.7904671096801758,0.8748719692230225,0.4374188184738159
0.8580060422960725,0.7758009433746338,0.8136613845825196,0.880378007888794,0.44126540422439575
0.8549848942598187,0.7758009433746338,0.8136613845825196,0.880378007888794,0.44126540422439575
0.851963746223565,0.7758008241653442,0.8136613845825196,0.880378007888794,0.44126540422439575
0.8489425981873112,0.7758011817932129,0.8135112380981445,0.8773114681243896,0.447068989276886
