Fraction of text replaced,comet,metricx,blaser_text,blaser_audio
0.9933774834437086,0.5457684397697449,0.9630264067649841,0.6861920356750488,-0.09307731688022614
0.9867549668874173,0.4257051944732666,0.7012582015991211,0.6055220365524292,-0.14321988075971603
0.9801324503311258,0.38247573375701904,0.8553061580657959,0.6691142320632935,-0.11051568388938904
0.9735099337748344,0.42224857211112976,0.5931950378417968,0.7178687453269958,-0.03857845067977905
0.9668874172185431,0.3724347651004791,0.5891018676757812,0.6979376673698425,-0.023541539907455444
0.9602649006622517,0.36734479665756226,0.43862125396728513,0.7263505458831787,-0.048343807458877563
0.9536423841059603,0.3653898239135742,0.1821990966796875,0.6425830125808716,-0.031084105372428894
0.9470198675496688,0.3304252624511719,0.0,0.6079535484313965,-0.03274431824684143
0.9403973509933775,0.36726412177085876,0.0,0.6373853087425232,0.0316426157951355
0.9337748344370861,0.3350701928138733,0.0,0.6190478205680847,0.026691406965255737
0.9271523178807947,0.33924493193626404,0.0,0.6451709270477295,0.04414850473403931
0.9205298013245033,0.33895376324653625,0.0,0.6145743131637573,0.024090588092803955
0.9139072847682119,0.3443862199783325,0.0,0.5744135975837708,0.057083845138549805
0.9072847682119205,0.3460659980773926,0.0,0.5815001726150513,0.05574923753738403
0.9006622516556292,0.32054945826530457,0.16112289428710938,0.49914997816085815,0.02966141700744629
0.8940397350993378,0.3216051757335663,0.20591224670410158,0.49033212661743164,0.038033127784729004
0.8874172185430463,0.31972652673721313,0.19083984375,0.53196120262146,0.1303539276123047
0.8807947019867549,0.3387805223464966,0.26804275512695314,0.5074557662010193,0.11619806289672852
0.8741721854304636,0.34339070320129395,0.2243035888671875,0.47950708866119385,0.10895317792892456
0.8675496688741722,0.3469041585922241,0.07898025512695313,0.4854450225830078,0.074288010597229
0.8609271523178808,0.33533769845962524,0.0,0.48106688261032104,0.06957587599754333
0.8543046357615894,0.34310823678970337,0.0,0.48995280265808105,0.07354950904846191
0.847682119205298,0.3486211895942688,0.0,0.5407674908638,0.10924151539802551
0.8410596026490066,0.38470813632011414,0.0,0.606722891330719,0.17867210507392883
0.8344370860927153,0.38278648257255554,0.0,0.6018263101577759,0.17280170321464539
0.8278145695364238,0.38307759165763855,0.002237396240234375,0.5884907841682434,0.17637962102890015
0.8211920529801324,0.3913806080818176,0.0,0.5901695489883423,0.18793556094169617
0.8145695364238411,0.40173399448394775,0.0,0.6008350849151611,0.18664991855621338
0.8079470198675497,0.388302743434906,0.0,0.6108598709106445,0.19259744882583618
0.8013245033112583,0.38542866706848145,0.0,0.6155129671096802,0.2066481113433838
0.7947019867549668,0.3755875527858734,0.0,0.5207757949829102,0.1842362880706787
0.7880794701986755,0.3757159411907196,0.0,0.5185240507125854,0.19253689050674438
0.7814569536423841,0.3853948712348938,0.0,0.5417172312736511,0.22767198085784912
0.7748344370860927,0.40284860134124756,0.0,0.6429946422576904,0.3076493740081787
0.7682119205298014,0.3902782201766968,0.0,0.6544374227523804,0.31194591522216797
0.7615894039735099,0.39267125725746155,0.0,0.6377914547920227,0.2840891480445862
0.7549668874172185,0.38758477568626404,0.0,0.6361894011497498,0.2885141372680664
0.7483443708609272,0.4040222764015198,0.0,0.6447491645812988,0.3131098747253418
0.7417218543046358,0.41489794850349426,0.0,0.6565253138542175,0.3476998805999756
0.7350993377483444,0.40942108631134033,0.0,0.6522433757781982,0.3461991548538208
0.7284768211920529,0.4133032560348511,0.0,0.6594499349594116,0.35922950506210327
0.7218543046357616,0.39938247203826904,0.0,0.6494323015213013,0.35858798027038574
0.7152317880794702,0.397240549325943,0.0,0.6464378237724304,0.35175132751464844
0.7086092715231788,0.38371580839157104,0.0,0.6763573884963989,0.336703896522522
0.7019867549668874,0.4015790820121765,0.0,0.71260666847229,0.35760927200317383
0.695364238410596,0.4109048545360565,0.0,0.6987388730049133,0.3700461983680725
0.6887417218543046,0.4146415591239929,0.0,0.7386816143989563,0.40122687816619873
0.6821192052980133,0.4508785307407379,0.05882110595703125,0.7751846313476562,0.42638301849365234
0.6754966887417219,0.4362695515155792,0.016839141845703124,0.7702035903930664,0.4160405397415161
0.6688741721854304,0.43369314074516296,0.0113372802734375,0.7677444219589233,0.40819108486175537
0.6622516556291391,0.45774826407432556,0.03647178649902344,0.7810285091400146,0.42626655101776123
0.6556291390728477,0.4531048834323883,0.0,0.7916357517242432,0.42521119117736816
0.6490066225165563,0.42879095673561096,0.0,0.7975368499755859,0.4350355267524719
0.6423841059602649,0.425100713968277,0.0,0.7893872261047363,0.44155019521713257
0.6357615894039735,0.44210284948349,0.0,0.8003687858581543,0.45065605640411377
0.6291390728476821,0.4625566303730011,0.0,0.8013560771942139,0.4622863531112671
0.6225165562913907,0.45567163825035095,2.62451171875e-05,0.7960022687911987,0.4555685520172119
0.6158940397350994,0.4557963013648987,0.0,0.7964622974395752,0.45552968978881836
0.609271523178808,0.4629019796848297,0.0033624267578125,0.8024141788482666,0.45461535453796387
0.6026490066225165,0.47243547439575195,0.05612838745117187,0.797938346862793,0.4612298011779785
0.5960264900662252,0.48598071932792664,0.035541229248046875,0.7810137271881104,0.45551085472106934
0.5894039735099338,0.4710350036621094,0.03253509521484375,0.7837436199188232,0.45634615421295166
0.5827814569536424,0.46676135063171387,0.0,0.7776525020599365,0.4588025212287903
0.5761589403973509,0.4808061122894287,0.0,0.8086094856262207,0.5113435983657837
0.5695364238410596,0.471000075340271,0.0,0.8035500049591064,0.519170343875885
0.5629139072847682,0.48730266094207764,0.0,0.7872481346130371,0.5131746530532837
0.5562913907284768,0.49394887685775757,0.0,0.8038415908813477,0.5246038436889648
0.5496688741721855,0.5006184577941895,0.0,0.8084640502929688,0.5453923344612122
0.543046357615894,0.502010703086853,0.0,0.808882474899292,0.5486834049224854
0.5364238410596026,0.510944664478302,0.0,0.8033127784729004,0.5593820810317993
0.5298013245033113,0.5208759307861328,0.0,0.8129137754440308,0.5713937282562256
0.5231788079470199,0.5108140707015991,0.0,0.8140594959259033,0.5742185115814209
0.5165562913907285,0.5087098479270935,0.0,0.8085389137268066,0.5561095476150513
0.5099337748344371,0.5076802372932434,0.0,0.8143278360366821,0.5717628002166748
0.5033112582781457,0.4995761513710022,0.0,0.8056454658508301,0.562065839767456
0.4966887417218543,0.5011316537857056,0.0,0.7944087982177734,0.5610771775245667
0.4900662251655629,0.5049434304237366,0.0,0.778648853302002,0.5473557710647583
0.48344370860927155,0.5082280039787292,0.0,0.7753609418869019,0.5397249460220337
0.4768211920529801,0.5288412570953369,0.0,0.7657046318054199,0.5632164478302002
0.47019867549668876,0.5280957221984863,0.0,0.7761050462722778,0.5775385499000549
0.46357615894039733,0.5398973226547241,0.0,0.7952921390533447,0.5856190919876099
0.45695364238410596,0.5475450754165649,0.0,0.8043172359466553,0.5756821632385254
0.4503311258278146,0.5440958142280579,0.0,0.792879581451416,0.5594975352287292
0.44370860927152317,0.5495014190673828,0.0,0.7848531007766724,0.5796903371810913
0.4370860927152318,0.5550748109817505,0.0,0.7947983741760254,0.5820192098617554
0.4304635761589404,0.5603532791137695,0.0,0.7725892066955566,0.5959979891777039
0.423841059602649,0.5636478662490845,0.046042556762695315,0.787973165512085,0.5968596339225769
0.41721854304635764,0.5587376356124878,0.0,0.7704054117202759,0.5847483277320862
0.4105960264900662,0.5587002038955688,0.0,0.7823753356933594,0.5924324989318848
0.40397350993377484,0.5647410154342651,0.0,0.7716856002807617,0.6000474095344543
0.3973509933774834,0.5909504890441895,0.0,0.7627205848693848,0.6149725914001465
0.39072847682119205,0.5897243022918701,0.0,0.7583643198013306,0.6102625131607056
0.3841059602649007,0.5905787348747253,0.0,0.7584679126739502,0.6075010895729065
0.37748344370860926,0.605116605758667,0.0,0.7615487575531006,0.5930050611495972
0.3708609271523179,0.6136038303375244,0.0,0.762148380279541,0.5980426073074341
0.36423841059602646,0.6071588397026062,0.0,0.7599303722381592,0.5982499122619629
0.3576158940397351,0.6242510676383972,0.0,0.7559843063354492,0.595392107963562
0.3509933774834437,0.6168889999389648,0.07581947326660156,0.7578909397125244,0.6010980606079102
0.3443708609271523,0.6216917037963867,0.04239189147949219,0.7506718635559082,0.6032072305679321
0.33774834437086093,0.63083815574646,0.04040390014648437,0.7568819522857666,0.629539430141449
0.33112582781456956,0.6233158111572266,0.013706741333007812,0.7605738639831543,0.6273937821388245
0.32450331125827814,0.6077598333358765,0.0,0.7619771957397461,0.6402506232261658
0.31788079470198677,0.6085561513900757,0.0,0.748735785484314,0.6410748362541199
0.31125827814569534,0.595718264579773,0.0,0.7310503721237183,0.6328548192977905
0.304635761589404,0.6095161437988281,0.0,0.7666220664978027,0.6479129791259766
0.2980132450331126,0.5956677198410034,0.0,0.7821242809295654,0.6568938493728638
0.2913907284768212,0.6125888824462891,0.0,0.7797493934631348,0.6669542789459229
0.2847682119205298,0.61896151304245,0.0,0.7651667594909668,0.6684737801551819
0.2781456953642384,0.6070590615272522,0.0014583587646484375,0.7650777101516724,0.6690950393676758
0.271523178807947,0.6340056657791138,0.05525421142578125,0.7600276470184326,0.6651290655136108
0.26490066225165565,0.6343362927436829,0.08395309448242187,0.7513933181762695,0.6698054671287537
0.2582781456953642,0.6343656182289124,0.137379150390625,0.745945930480957,0.656170129776001
0.25165562913907286,0.6297026872634888,0.13771965026855468,0.7486017346382141,0.6509408950805664
0.24503311258278146,0.6297403573989868,0.12478569030761719,0.7558846473693848,0.644168496131897
0.23841059602649006,0.642143726348877,0.17183639526367187,0.7622392177581787,0.6716472506523132
0.23178807947019867,0.6246917843818665,0.14000030517578124,0.7481640577316284,0.6664409637451172
0.2251655629139073,0.6198151111602783,0.13774765014648438,0.753341794013977,0.6698158979415894
0.2185430463576159,0.6116126775741577,0.1423577880859375,0.7721620798110962,0.6899791955947876
0.2119205298013245,0.6074525713920593,0.13249237060546876,0.7646639347076416,0.685947060585022
0.2052980132450331,0.6447112560272217,0.19124984741210938,0.7499833106994629,0.6763992309570312
0.1986754966887417,0.6615976095199585,0.20041152954101563,0.7622320652008057,0.6953808069229126
0.19205298013245034,0.6702165007591248,0.2501416015625,0.7638436555862427,0.6947481036186218
0.18543046357615894,0.6721235513687134,0.242705078125,0.7661921977996826,0.686154842376709
0.17880794701986755,0.6702866554260254,0.25186676025390625,0.7741141319274902,0.6931716203689575
0.17218543046357615,0.6618056893348694,0.27390380859375,0.7712178230285645,0.6943104267120361
0.16556291390728478,0.6611728668212891,0.212335205078125,0.7740539312362671,0.6888136863708496
0.15894039735099338,0.696082592010498,0.23742652893066407,0.7730221748352051,0.6994320154190063
0.152317880794702,0.6968733668327332,0.23719444274902343,0.7720359563827515,0.6994320154190063
0.1456953642384106,0.6927968263626099,0.2507720947265625,0.7777042388916016,0.7023348808288574
0.1390728476821192,0.6851822137832642,0.2558480834960937,0.7817261219024658,0.708279013633728
0.13245033112582782,0.6928432583808899,0.2994268798828125,0.7861605882644653,0.7027993202209473
0.12582781456953643,0.6877994537353516,0.25792083740234373,0.7862677574157715,0.7090375423431396
0.11920529801324503,0.7147555351257324,0.36842880249023435,0.7768293619155884,0.7047452926635742
0.11258278145695365,0.707499623298645,0.3762497329711914,0.7700233459472656,0.7038719654083252
0.10596026490066225,0.7041264772415161,0.3737857437133789,0.7683953046798706,0.7038719654083252
0.09933774834437085,0.6996220350265503,0.3263525390625,0.7749640941619873,0.6990140676498413
0.09271523178807947,0.7001875638961792,0.32546493530273435,0.769267201423645,0.6990140676498413
0.08609271523178808,0.6927120089530945,0.3331158447265625,0.7556922435760498,0.6903181076049805
0.07947019867549669,0.6955229043960571,0.34671630859375,0.759838342666626,0.6967860460281372
0.0728476821192053,0.7103449106216431,0.4035752487182617,0.7480390071868896,0.7025187015533447
0.06622516556291391,0.709153413772583,0.4110190200805664,0.7860760688781738,0.7250897288322449
0.059602649006622516,0.707678496837616,0.40366909027099607,0.7649492025375366,0.7059955596923828
0.052980132450331126,0.7070671916007996,0.40729110717773437,0.7601616382598877,0.7075239419937134
0.046357615894039736,0.7132890224456787,0.4671155548095703,0.773298978805542,0.7148186564445496
0.039735099337748346,0.7161805629730225,0.49309295654296875,0.7591036558151245,0.6965224742889404
0.033112582781456956,0.7385153770446777,0.5155246734619141,0.7775881290435791,0.7122162580490112
0.026490066225165563,0.7507826089859009,0.5208327865600586,0.786433219909668,0.7139569520950317
0.019867549668874173,0.7519412040710449,0.5207648086547851,0.7851521968841553,0.7139569520950317
0.013245033112582781,0.7563393115997314,0.5084233093261719,0.7842355966567993,0.7053663730621338
0.006622516556291391,0.7730344533920288,0.4981186294555664,0.7870036363601685,0.7022503614425659
0.0,0.7754620313644409,0.519686050415039,0.7778799533843994,0.7052412033081055
